fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
77222285299709169,Organic Search,0.0,5.0,4,Chrome,desktop,0.0,Macintosh,23.0,19.5,0.25,organic
77910788641080085,Direct,0.0,16.5,8,Firefox,desktop,0.0,Windows,5.0,4.5,0.25,(none)
79204932396995037,Organic Search,0.0,16.5,8,Chrome,desktop,0.0,Windows,12.0,9.0,0.0,organic
79363053947930450,Organic Search,0.0,2.0,1,Chrome,desktop,0.0,Macintosh,81.0,62.0,0.0,organic
79455793222269162,Referral,0.0,20.0,3,Chrome,desktop,0.0,Chrome OS,6.0,6.0,0.3333333333333333,referral
79475762358903551,Direct,0.0,20.0,4,Chrome,desktop,0.0,Macintosh,17.5,15.5,0.0,(none)
79656074413776629,Referral,0.3333333333333333,14.0,3,Chrome,desktop,0.0,Macintosh,25.0,21.0,0.3333333333333333,referral
79827535407240779,Direct,0.0,17.0,9,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.0,(none)
79867210646960655,Organic Search,0.0,18.0,2,Internet Explorer,desktop,0.0,Windows,13.0,9.5,0.0,organic
80317544461352905,Organic Search,0.0,1.0,2,Chrome,desktop,0.0,Chrome OS,11.0,10.5,0.0,organic
80479763428955064,Organic Search,0.0,18.0,3,Firefox,desktop,0.0,Macintosh,5.0,5.0,0.0,organic
80533986466271934,Display,0.0,17.0,18,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.05555555555555555,cpm
81281456829886913,Referral,0.6666666666666666,21.0,6,Chrome,desktop,0.0,Linux,9.0,6.5,0.0,referral
81556422471965129,Referral,0.0,12.5,2,Chrome,desktop,0.0,Macintosh,26.0,19.5,0.0,referral
81840705529000272,Referral,0.14285714285714285,18.0,7,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,referral
81985686030532619,Direct,0.0,12.0,3,Chrome,desktop,0.0,Windows,114.0,89.0,0.0,(none)
82234340449923799,Organic Search,0.0,5.0,5,Chrome,desktop,0.0,Macintosh,7.0,5.0,0.2,organic
82422266360134560,Referral,0.0,22.0,2,Chrome,desktop,0.0,Macintosh,37.5,27.5,0.0,referral
82806901961150595,Referral,0.0,18.0,1,Chrome,desktop,0.0,Chrome OS,75.0,51.0,0.0,referral
83055806370747628,Referral,0.0,8.0,2,Chrome,desktop,0.0,Linux,13.5,11.5,0.0,referral
83964139069484153,Organic Search,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,22.0,19.0,0.0,organic
84372863075461291,Direct,0.0,15.0,1,Chrome,desktop,0.0,Windows,16.0,15.0,0.0,(none)
84383590795093998,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,26.0,21.0,0.0,referral
84741906853491251,Referral,0.0,19.0,5,Chrome,desktop,0.0,Macintosh,16.0,13.0,0.2,referral
84834161383601528,Referral,0.0,20.5,4,Chrome,desktop,0.0,Linux,18.5,15.5,0.0,referral
85057281729508802,Organic Search,0.0,19.0,14,Chrome,desktop,0.0,Macintosh,9.0,7.5,0.0,organic
85193654581094288,Direct,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,10.0,7.0,0.0,(none)
85319952392271706,Referral,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,48.0,36.0,0.0,referral
85830972238265715,Organic Search,0.0,16.5,6,Chrome,desktop,0.0,Windows,3.0,3.0,0.0,organic
85857472938612779,Referral,0.0,15.5,4,Chrome,desktop,0.0,Macintosh,6.5,6.0,0.5,referral
86102919761743448,Referral,0.0,23.0,5,Chrome,desktop,0.0,Windows,2.0,2.0,0.4,referral
86382053515995633,Organic Search,0.0,4.0,2,Chrome,desktop,0.0,Linux,70.0,52.0,0.0,organic
86439549065030167,Referral,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,30.0,25.0,0.0,referral
87422696443112888,Referral,0.3333333333333333,18.0,3,Chrome,desktop,0.0,Macintosh,9.0,9.0,0.3333333333333333,referral
87919605807565397,Organic Search,0.0,3.0,1,Chrome,desktop,0.0,Macintosh,33.0,25.0,0.0,organic
88657980877164102,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,14.0,14.0,0.0,referral
88808220383842202,Organic Search,0.5,12.5,2,Chrome,desktop,0.0,Windows,119.0,87.0,0.0,organic
88945266147609238,Referral,0.0,19.5,4,Chrome,desktop,0.0,Macintosh,22.5,17.0,0.25,referral
89261173995807343,Paid Search,0.0,18.0,5,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.4,cpc
89893008278013433,Organic Search,0.0,22.0,1,Chrome,desktop,0.0,Windows,16.0,15.0,0.0,organic
90053188432158994,Direct,0.0,17.0,4,Chrome,desktop,0.0,Chrome OS,7.0,6.0,0.0,(none)
90327840318017838,Organic Search,0.0,14.0,1,Chrome,desktop,0.0,Windows,27.0,24.0,0.0,organic
91281264079346677,Organic Search,0.0,2.0,1,Chrome,mobile,1.0,Android,25.0,17.0,0.0,organic
91725120799498455,Referral,0.0,11.5,2,Chrome,desktop,0.0,Macintosh,17.0,12.0,0.0,referral
91784190289128568,Organic Search,0.3333333333333333,7.0,3,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.0,organic
91992348252102887,Referral,0.0,18.0,2,Chrome,desktop,0.0,Linux,45.0,33.5,0.0,referral
92577710025173656,Organic Search,0.0,21.5,4,Chrome,desktop,0.0,Chrome OS,40.5,32.5,0.0,cpc
92787485928461155,Referral,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,11.0,8.0,0.5,referral
92836986022494187,Direct,0.0,16.5,4,Chrome,desktop,0.0,Macintosh,11.0,9.5,0.25,(none)
93310453484553750,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,21.0,21.0,0.0,referral
94024465151480107,Organic Search,0.5,3.5,8,Chrome,desktop,0.0,Macintosh,12.0,10.5,0.0,organic
94073617799666175,Referral,0.0,20.0,1,Chrome,desktop,0.0,Linux,23.0,17.0,0.0,referral
94314192369270538,Referral,0.6666666666666666,13.0,3,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.0,referral
94901025743788716,Referral,0.0,9.0,2,Chrome,desktop,0.0,Linux,10.5,9.5,0.0,referral
95069773067468232,Organic Search,1.0,20.0,2,Chrome,desktop,0.0,Macintosh,17.0,15.0,0.0,organic
95747507496204221,Referral,0.0,11.0,5,Chrome,desktop,0.0,Chrome OS,3.0,3.0,0.4,referral
96138798737237315,Direct,0.3333333333333333,20.0,3,Chrome,desktop,0.0,Macintosh,5.0,4.0,0.3333333333333333,(none)
96749416396933823,Referral,0.0,9.5,2,Chrome,desktop,0.0,Macintosh,23.5,18.0,0.0,referral
96830421763570474,Referral,0.0,17.0,7,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.0,referral
96843987855909025,Direct,0.0,14.0,1,Chrome,desktop,0.0,Macintosh,58.0,45.0,0.0,(none)
97021672781707916,Referral,0.0,18.5,8,Chrome,desktop,0.0,Macintosh,6.0,5.5,0.125,referral
97216552247524030,Direct,0.2,15.0,5,Chrome,desktop,0.0,Macintosh,20.0,18.0,0.0,(none)
97371986665596420,Direct,0.0,15.0,11,Chrome,desktop,0.0,Windows,20.0,16.0,0.0,(none)
97563825178820508,Display,0.0,13.0,2,Chrome,desktop,0.0,Macintosh,11.5,9.5,0.0,cpm
99448207973363509,Paid Search,1.0,19.0,1,Chrome,desktop,0.0,Windows,13.0,13.0,0.0,cpc
99879093370825436,Organic Search,0.0,16.0,4,Safari,mobile,1.0,iOS,14.5,13.0,0.25,organic
100290510717383378,Referral,1.0,12.0,1,Chrome,desktop,0.0,Macintosh,25.0,21.0,0.0,referral
101246539776970727,Referral,0.0,18.0,22,Chrome,desktop,0.0,Macintosh,13.5,9.5,0.22727272727272727,referral
101514212085223206,Organic Search,0.0,19.0,1,Internet Explorer,desktop,0.0,Windows,104.0,76.0,0.0,organic
102127042498450827,Referral,0.5,9.0,2,Chrome,desktop,0.0,Linux,21.0,18.0,0.0,referral
102527091741838919,Referral,0.0,13.5,4,Chrome,desktop,0.0,Macintosh,19.5,14.5,0.0,referral
102929360833194213,Direct,0.0,16.0,9,Chrome,desktop,0.0,Macintosh,5.0,4.0,0.1111111111111111,(none)
102967551018757579,Referral,0.0,5.0,1,Chrome,desktop,0.0,Windows,62.0,43.0,0.0,referral
103234801488366057,Organic Search,0.0,4.0,1,Chrome,desktop,0.0,Windows,32.0,26.0,0.0,organic
103488992784926412,Direct,0.5,17.0,2,Chrome,desktop,0.0,Macintosh,15.0,14.0,0.0,(none)
104208155752393756,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,46.0,40.0,0.0,referral
105953259825061684,Direct,0.16666666666666666,4.5,6,Chrome,desktop,0.0,Macintosh,6.0,4.5,0.16666666666666666,(none)
106737648841708519,Referral,0.0,21.0,1,Chrome,desktop,0.0,Chrome OS,23.0,21.0,0.0,referral
107029174520648874,Direct,0.0,17.0,1,Firefox,desktop,0.0,Windows,51.0,39.0,0.0,(none)
109278995741921995,Display,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,20.0,17.0,0.0,cpm
109375183949292344,Paid Search,0.3333333333333333,15.0,3,Chrome,desktop,0.0,Chrome OS,9.0,9.0,0.0,cpc
110237584337011595,Direct,0.0,16.5,2,Chrome,desktop,0.0,Macintosh,47.0,38.5,0.0,(none)
110888394822957190,Organic Search,1.0,10.5,2,Safari,mobile,1.0,iOS,14.0,11.0,0.0,organic
111084999408344922,Organic Search,0.0,17.0,1,Chrome,desktop,0.0,Chrome OS,54.0,41.0,0.0,organic
111261597665013586,Referral,1.0,3.5,2,Chrome,desktop,0.0,Macintosh,42.0,39.0,0.0,referral
111624627546859050,Organic Search,0.18181818181818182,16.0,11,Chrome,desktop,0.0,Chrome OS,5.0,5.0,0.09090909090909091,organic
112305056557684257,Referral,0.2,17.0,5,Chrome,desktop,0.0,Macintosh,12.0,10.0,0.0,referral
112712853580593351,Referral,0.0,14.5,2,Chrome,desktop,0.0,Chrome OS,13.0,9.5,0.5,referral
113842242927238752,Referral,0.0,18.5,6,Chrome,desktop,0.0,Macintosh,18.0,13.5,0.0,referral
114215561909122661,Direct,0.0,6.5,2,Chrome,mobile,1.0,Android,15.5,14.5,0.5,(none)
114233892855684794,Referral,0.0,19.0,2,Chrome,desktop,0.0,Windows,46.5,35.5,0.0,referral
114291970451691046,Referral,0.0,22.5,2,Chrome,desktop,0.0,Windows,25.0,19.0,0.0,referral
114308184877865561,Direct,1.0,14.0,2,Safari (in-app),mobile,1.0,iOS,6.5,6.5,0.0,(none)
114365990396544051,Referral,0.0,18.0,2,Chrome,desktop,0.0,Macintosh,22.5,18.5,0.0,referral
114893528564579143,Organic Search,0.6666666666666666,11.0,9,Safari,tablet,1.0,iOS,3.0,3.0,0.1111111111111111,organic
115494075054963031,Referral,0.0,16.0,5,Chrome,desktop,0.0,Macintosh,15.0,15.0,0.2,referral
115940065332308119,Referral,0.3333333333333333,18.0,3,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral
116147939572219012,Organic Search,1.0,1.5,2,Chrome,desktop,0.0,Macintosh,26.0,19.5,0.0,organic
116189328741483178,Referral,0.0,19.0,2,Chrome,desktop,0.0,Macintosh,43.0,30.5,0.0,referral
116430981904323422,Organic Search,1.0,20.0,1,Chrome,desktop,0.0,Macintosh,30.0,25.0,0.0,organic
117006987850476291,Organic Search,1.0,6.0,1,Chrome,mobile,1.0,iOS,32.0,27.0,0.0,organic
117526410729664708,Paid Search,0.0,20.0,1,Chrome,mobile,1.0,Android,28.0,24.0,0.0,cpc
118139814032445850,Referral,0.0,18.5,6,Chrome,desktop,0.0,Linux,5.0,3.5,0.3333333333333333,referral
119870259714905967,Direct,0.0,4.0,9,Chrome,desktop,0.0,Chrome OS,64.0,46.0,0.0,(none)
120266359617148298,Organic Search,0.0,22.0,5,Chrome,desktop,0.0,Windows,8.0,6.0,0.4,organic
120815826861008901,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,24.0,22.0,0.0,referral
120880613308281459,Referral,0.0,8.0,2,Chrome,desktop,0.0,Macintosh,7.5,6.0,0.5,referral
120951074287268149,Referral,0.3333333333333333,18.0,6,Chrome,desktop,0.0,Macintosh,22.0,16.0,0.0,referral
121856061140944855,Organic Search,0.3333333333333333,15.0,3,Chrome,desktop,0.0,Windows,12.0,10.0,0.0,organic
123061672608906745,Direct,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,17.0,16.0,0.0,(none)
123242859437730802,Direct,0.0,2.5,2,Chrome,desktop,0.0,Macintosh,59.0,42.5,0.0,(none)
123515470539381845,Referral,0.0,14.0,1,Chrome,desktop,0.0,Macintosh,20.0,16.0,0.0,referral
123644124068077489,Organic Search,0.0,16.0,3,Chrome,mobile,1.0,Android,6.0,5.0,0.3333333333333333,organic
123916055895596958,Paid Search,0.0,4.0,1,Chrome,desktop,0.0,Chrome OS,113.0,84.0,0.0,cpc
124850203340830679,Organic Search,0.0,16.0,9,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.4444444444444444,organic
126078863044975242,Referral,0.0,19.0,2,Chrome,desktop,0.0,Chrome OS,30.0,24.0,0.0,referral
126511061239826414,Organic Search,0.0,2.5,2,Firefox,desktop,0.0,Windows,23.5,18.5,0.5,organic
126587065113364520,Organic Search,0.0,22.5,2,Chrome,desktop,0.0,Windows,29.5,19.5,0.0,organic
126612099954375841,Direct,0.0,18.0,6,Chrome,desktop,0.0,Chrome OS,6.0,6.0,0.3333333333333333,(none)
127019947788366078,Referral,0.0,15.0,3,Chrome,desktop,0.0,Linux,33.0,21.0,0.0,referral
127249576187763439,Paid Search,1.0,6.0,3,Chrome,desktop,0.0,Macintosh,43.0,27.0,0.0,cpc
127755228974756313,Direct,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,15.0,14.0,0.0,(none)
128432477990891906,Referral,0.0,16.0,1,Chrome,desktop,0.0,Chrome OS,15.0,12.0,0.0,referral
128830210468179660,Display,0.0,18.5,4,Chrome,desktop,0.0,Linux,21.0,17.0,0.0,cpm
129249086143937145,Referral,0.0,1.0,3,Chrome,desktop,0.0,Macintosh,11.0,7.0,0.0,referral
129621051269020257,Referral,0.0,4.0,1,Chrome,desktop,0.0,Macintosh,18.0,16.0,0.0,referral
131875932724045086,Direct,0.14285714285714285,17.0,7,Chrome,desktop,0.0,Chrome OS,1.0,1.0,0.8571428571428571,(none)
132607078854874041,Referral,0.0,11.0,1,Chrome,desktop,0.0,Chrome OS,37.0,33.0,0.0,referral
133153998054254261,Referral,0.0,3.0,1,Chrome,desktop,0.0,Macintosh,27.0,20.0,0.0,referral
134088266984701296,Referral,0.125,15.0,8,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral
134543573456503980,Organic Search,0.0,17.0,28,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.21428571428571427,organic
134706903159877912,Organic Search,0.0,19.5,2,Chrome,desktop,0.0,Windows,22.0,17.5,0.0,organic
134817585377058947,Referral,0.2,21.0,5,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.2,referral
135432212707864703,Social,0.0,12.0,3,Chrome,desktop,0.0,Macintosh,1.0,1.0,0.6666666666666666,referral
135731445166621856,Referral,0.0,22.0,5,Chrome,desktop,0.0,Macintosh,17.0,11.0,0.0,referral
136876972401975041,Organic Search,0.0,14.0,4,Chrome,mobile,1.0,iOS,8.5,7.0,0.0,organic
138119430456484693,Organic Search,0.6666666666666666,20.0,6,Safari,desktop,0.0,Macintosh,5.0,4.0,0.3333333333333333,organic
138351554340162956,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,40.0,36.0,0.0,referral
138687086866157685,Paid Search,0.0,20.0,1,Chrome,desktop,0.0,Chrome OS,30.0,22.0,0.0,cpc
139256351437404200,Organic Search,0.0,22.0,2,Chrome,desktop,0.0,Macintosh,22.0,15.0,0.0,organic
139472357811670278,Organic Search,1.0,11.0,2,Chrome,desktop,0.0,Macintosh,39.5,29.0,0.0,organic
139838509739212862,Referral,0.0,16.5,6,Chrome,desktop,0.0,Macintosh,17.5,12.5,0.0,referral
140251351786321746,Organic Search,0.0,10.5,2,Safari,mobile,1.0,iOS,10.5,9.0,0.5,organic
140406319378490383,Referral,0.0,18.5,2,Chrome,desktop,0.0,Macintosh,15.5,11.5,0.0,referral
141333337786935920,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,19.0,17.0,0.0,referral
142116411233847758,Direct,0.0,0.0,1,Chrome,desktop,0.0,Windows,29.0,24.0,0.0,(none)
143782636543876435,Referral,0.6666666666666666,17.0,3,Chrome,desktop,0.0,Chrome OS,21.0,17.0,0.0,referral
143946332685671919,Direct,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,54.0,46.0,0.0,(none)
144847938814859371,Referral,0.5,21.0,2,Chrome,desktop,0.0,Macintosh,13.0,11.0,0.0,referral
145862566057652583,Direct,0.0,15.0,1,Chrome,desktop,0.0,Windows,33.0,29.0,0.0,(none)
146230958339102078,Paid Search,0.0,12.0,1,Chrome,desktop,0.0,Windows,20.0,18.0,0.0,cpc
146782520456386149,Organic Search,0.0,17.5,2,Chrome,desktop,0.0,Windows,28.5,23.5,0.0,organic
146792174333379175,Organic Search,0.0,1.0,1,Chrome,desktop,0.0,Macintosh,36.0,29.0,0.0,organic
147270510979304610,Organic Search,0.0,0.0,3,Safari,mobile,1.0,iOS,3.0,3.0,0.3333333333333333,organic
147601968852145702,Direct,0.3333333333333333,18.0,3,Chrome,desktop,0.0,Macintosh,22.0,19.0,0.0,(none)
147828372863938733,Organic Search,0.2727272727272727,17.0,11,Chrome,desktop,0.0,Macintosh,10.0,10.0,0.09090909090909091,organic
148135394525872002,Organic Search,0.0,11.5,2,Chrome,desktop,0.0,Linux,59.0,40.5,0.0,organic
148720899219079299,Referral,0.0,1.0,1,Chrome,desktop,0.0,Linux,26.0,23.0,0.0,referral
148866414705224159,Organic Search,0.0,13.0,1,Chrome,desktop,0.0,Macintosh,28.0,25.0,0.0,organic
148919186298580226,Direct,1.0,20.0,1,Chrome,desktop,0.0,Macintosh,14.0,14.0,0.0,(none)
150031486512354806,Referral,0.0,15.0,1,Chrome,desktop,0.0,Macintosh,35.0,30.0,0.0,referral
150038807203175716,Referral,0.0,18.5,4,Chrome,desktop,0.0,Macintosh,10.0,7.5,0.0,referral
151961311923926411,Organic Search,0.0,15.0,1,Internet Explorer,desktop,0.0,Windows,12.0,9.0,0.0,organic
152778576197288117,Organic Search,0.0,5.0,1,Chrome,desktop,0.0,Windows,24.0,17.0,0.0,organic
153202739036956642,Referral,0.75,18.5,4,Chrome,desktop,0.0,Macintosh,10.0,7.0,0.25,referral
154104806751769000,Organic Search,0.2222222222222222,16.0,9,Chrome,desktop,0.0,Windows,12.0,10.0,0.1111111111111111,organic
154216796177071016,Organic Search,0.5,12.5,2,Chrome,desktop,0.0,Macintosh,44.0,31.0,0.5,organic
155361204971183101,Direct,0.0,15.0,7,Internet Explorer,desktop,0.0,Windows,7.0,7.0,0.0,(none)
155711517942843047,Organic Search,0.0,17.5,12,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.25,organic
155890066027533778,Referral,0.0,17.5,2,Chrome,desktop,0.0,Linux,26.0,21.0,0.0,referral
156015502078053139,Referral,0.0,16.0,1,Chrome,desktop,0.0,Macintosh,14.0,12.0,0.0,referral
156140817362296281,Organic Search,0.0,8.5,2,Chrome,desktop,0.0,Windows,15.0,12.5,0.0,organic
156905236318704928,Direct,0.2,18.0,15,Chrome,desktop,0.0,Macintosh,14.0,10.0,0.2,(none)
157019484210987302,Direct,0.5384615384615384,13.0,13,Chrome,mobile,1.0,Android,4.0,3.0,0.07692307692307693,(none)
157339933798750931,Referral,0.42857142857142855,16.0,7,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.14285714285714285,referral
157592049434831040,Referral,0.0,15.0,1,Chrome,desktop,0.0,Macintosh,45.0,36.0,0.0,referral
158490408567482105,Referral,0.0,18.0,5,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.2,referral
158994139683228392,Organic Search,0.0,16.5,2,Chrome,desktop,0.0,Macintosh,19.0,14.0,0.5,organic
159084910202112487,Direct,0.0,17.0,2,Chrome,desktop,0.0,Linux,10.5,7.5,0.5,(none)
159273579432738537,Referral,0.0,18.0,7,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.0,referral
160370198171303042,Organic Search,0.0,22.0,5,Chrome,mobile,1.0,Android,13.0,12.0,0.2,organic
160507326253742421,Organic Search,1.0,18.0,1,Safari,mobile,1.0,iOS,34.0,31.0,0.0,organic
160575523826516091,Paid Search,0.0,23.0,2,Chrome,desktop,0.0,Macintosh,17.5,15.5,0.0,cpc
161009524292009252,Organic Search,0.14285714285714285,17.0,7,Chrome,desktop,0.0,Windows,2.0,2.0,0.0,organic
162341046495604782,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,35.0,27.0,0.0,organic
163532416839889055,Referral,0.0,3.0,7,Chrome,desktop,0.0,Chrome OS,6.0,5.0,0.14285714285714285,referral
163790840341192154,Organic Search,0.0,14.0,1,Chrome,desktop,0.0,Windows,29.0,23.0,0.0,organic
163910434575936100,Organic Search,0.0,11.5,4,Safari,tablet,1.0,iOS,11.0,9.5,0.25,cpc
164339786303841762,Referral,0.3333333333333333,18.0,3,Chrome,desktop,0.0,Macintosh,22.0,16.0,0.0,referral
165104775254170953,Referral,0.0,19.0,12,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.16666666666666666,referral
165109760635455356,Organic Search,0.0,5.0,1,Chrome,desktop,0.0,Macintosh,31.0,25.0,0.0,organic
165267667365212716,Referral,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,9.5,9.5,0.0,referral
165989831014724733,Direct,0.25,13.5,8,Chrome,desktop,0.0,Chrome OS,18.5,14.5,0.0,(none)
166183639311529563,Organic Search,0.0,11.0,2,Amazon Silk,tablet,1.0,Android,24.5,22.0,0.0,organic
166887489328887096,Direct,0.0,19.0,2,Opera,desktop,0.0,Windows,18.0,14.0,0.0,(none)
167578525300211228,Referral,0.0,15.0,1,Chrome,desktop,0.0,Chrome OS,36.0,31.0,0.0,referral
168621227564680642,Organic Search,0.0,3.5,2,Safari,desktop,0.0,Macintosh,9.5,8.5,0.0,organic
169337349809177349,Referral,0.3333333333333333,14.0,3,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral
169374166787808619,Organic Search,0.0,12.5,2,Chrome,mobile,1.0,Android,7.5,6.0,0.5,organic
169854884741652554,Referral,0.0,18.0,4,Chrome,desktop,0.0,Macintosh,13.0,9.0,0.0,referral
170075213753657012,Referral,0.0,19.0,3,Chrome,desktop,0.0,Macintosh,7.0,5.0,0.0,referral
170103428948217931,Referral,0.0,16.5,2,Chrome,desktop,0.0,Macintosh,38.0,24.0,0.0,referral
170546418513334382,Referral,0.5,15.0,2,Chrome,desktop,0.0,Macintosh,40.5,30.0,0.0,referral
170783936986517711,Organic Search,0.0,3.0,1,Chrome,desktop,0.0,Windows,39.0,31.0,0.0,organic
170829442621021492,Referral,0.0,19.0,4,Chrome,desktop,0.0,Chrome OS,7.0,6.0,0.0,referral
170940722150121590,Paid Search,0.5,21.5,2,Chrome,desktop,0.0,Macintosh,15.0,11.0,0.0,cpc
171495933986068782,Referral,1.0,19.0,1,Chrome,desktop,0.0,Macintosh,55.0,44.0,0.0,referral
172081148860791358,Referral,0.0,13.0,2,Chrome,desktop,0.0,Macintosh,14.0,10.0,0.0,referral
173033808547433503,Organic Search,0.3333333333333333,23.0,3,Chrome,desktop,0.0,Windows,21.0,17.0,0.0,organic
173142935390182524,Referral,1.0,4.0,1,Chrome,desktop,0.0,Macintosh,61.0,44.0,0.0,referral
173863901552294318,Display,0.05263157894736842,17.0,19,Chrome,desktop,0.0,Chrome OS,9.0,6.0,0.15789473684210525,cpm
174589862877239119,Referral,0.0,17.0,3,Chrome,desktop,0.0,Macintosh,38.0,29.0,0.0,referral
175318834283875506,Referral,0.0,20.0,7,Chrome,desktop,0.0,Macintosh,11.0,11.0,0.14285714285714285,referral
175507400983740299,Organic Search,1.0,20.0,2,Chrome,desktop,0.0,Windows,34.0,28.5,0.0,organic
175518117099857981,Organic Search,0.3333333333333333,15.0,3,Safari,mobile,1.0,iOS,23.0,18.0,0.0,organic
175697895967494517,Direct,0.0,22.0,1,Safari (in-app),mobile,1.0,iOS,15.0,13.0,0.0,(none)
175784634919851322,Direct,0.0,0.0,2,Chrome,desktop,0.0,Macintosh,22.0,16.5,0.0,(none)
176005021706950083,Organic Search,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,33.0,26.0,0.0,organic
177276045605547096,Organic Search,0.5,16.5,2,Chrome,mobile,1.0,Android,28.5,26.5,0.0,organic
177468866234312315,Referral,0.0,18.0,3,Chrome,desktop,0.0,Linux,3.0,3.0,0.3333333333333333,referral
177475133170193656,Referral,0.0,23.0,1,Chrome,desktop,0.0,Linux,32.0,23.0,0.0,referral
177654337280434386,Organic Search,0.0,1.0,1,Safari,desktop,0.0,Macintosh,59.0,49.0,0.0,organic
178222732694337574,Organic Search,0.0,2.0,1,Chrome,mobile,1.0,Android,65.0,54.0,0.0,organic
178425107324127018,Direct,0.0,20.0,1,Chrome,desktop,0.0,Windows,28.0,25.0,0.0,(none)
179180640146798691,Direct,0.0,21.0,5,Chrome,desktop,0.0,Windows,14.0,12.0,0.0,(none)
179691971144176992,Organic Search,0.0,14.5,2,Chrome,desktop,0.0,Windows,20.0,16.5,0.0,organic
180142943692926101,Direct,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,25.5,22.0,0.0,(none)
180651560743135704,Organic Search,0.0,9.0,1,Safari,mobile,1.0,iOS,51.0,39.0,0.0,organic
180838537120109242,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,48.0,32.0,0.0,referral
180933733703571150,Organic Search,1.0,1.5,2,Chrome,desktop,0.0,Macintosh,24.0,17.5,0.0,organic
181376187781387051,Referral,0.0,15.5,2,Chrome,desktop,0.0,Macintosh,8.5,7.5,0.0,referral
182664823417063218,Referral,0.0,21.0,7,Chrome,desktop,0.0,Macintosh,15.0,14.0,0.0,referral
183218035021860438,Display,0.0,20.0,5,Chrome,desktop,0.0,Macintosh,8.0,6.0,0.0,cpm
183237071516128923,Organic Search,0.0,11.0,1,Safari,desktop,0.0,Macintosh,17.0,17.0,0.0,organic
