fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium,cluster
8.92612E+16,Paid Search,0,18,5,Chrome,desktop,0,Macintosh,2,2,0.4,cpc,6
8.9893E+16,Organic Search,0,22,1,Chrome,desktop,0,Windows,16,15,0,organic,8
9.00532E+16,Direct,0,17,4,Chrome,desktop,0,Chrome OS,7,6,0,(none),5
9.03278E+16,Organic Search,0,14,1,Chrome,desktop,0,Windows,27,24,0,organic,1
9.12813E+16,Organic Search,0,2,1,Chrome,mobile,1,Android,25,17,0,organic,4
9.17251E+16,Referral,0,11.5,2,Chrome,desktop,0,Macintosh,17,12,0,referral,8
9.17842E+16,Organic Search,0.333333333,7,3,Chrome,desktop,0,Macintosh,3,3,0,organic,5
9.19923E+16,Referral,0,18,2,Chrome,desktop,0,Linux,45,33.5,0,referral,3
9.25777E+16,Organic Search,0,21.5,4,Chrome,desktop,0,Chrome OS,40.5,32.5,0,cpc,3
9.27875E+16,Referral,0,17,2,Chrome,desktop,0,Macintosh,11,8,0.5,referral,2
9.2837E+16,Direct,0,16.5,4,Chrome,desktop,0,Macintosh,11,9.5,0.25,(none),2
9.33105E+16,Referral,0,18,1,Chrome,desktop,0,Macintosh,21,21,0,referral,8
9.40245E+16,Organic Search,0.5,3.5,8,Chrome,desktop,0,Macintosh,12,10.5,0,organic,7
9.40736E+16,Referral,0,20,1,Chrome,desktop,0,Linux,23,17,0,referral,8
9.43142E+16,Referral,0.666666667,13,3,Chrome,desktop,0,Macintosh,3,3,0,referral,5
9.4901E+16,Referral,0,9,2,Chrome,desktop,0,Linux,10.5,9.5,0,referral,5
9.50698E+16,Organic Search,1,20,2,Chrome,desktop,0,Macintosh,17,15,0,organic,7
9.57475E+16,Referral,0,11,5,Chrome,desktop,0,Chrome OS,3,3,0.4,referral,6
9.61388E+16,Direct,0.333333333,20,3,Chrome,desktop,0,Macintosh,5,4,0.333333333,(none),6
9.67494E+16,Referral,0,9.5,2,Chrome,desktop,0,Macintosh,23.5,18,0,referral,1
9.68304E+16,Referral,0,17,7,Chrome,desktop,0,Macintosh,8,7,0,referral,5
9.6844E+16,Direct,0,14,1,Chrome,desktop,0,Macintosh,58,45,0,(none),3
9.70217E+16,Referral,0,18.5,8,Chrome,desktop,0,Macintosh,6,5.5,0.125,referral,6
9.72166E+16,Direct,0.2,15,5,Chrome,desktop,0,Macintosh,20,18,0,(none),7
9.7372E+16,Direct,0,15,11,Chrome,desktop,0,Windows,20,16,0,(none),5
9.75638E+16,Display,0,13,2,Chrome,desktop,0,Macintosh,11.5,9.5,0,cpm,8
9.94482E+16,Paid Search,1,19,1,Chrome,desktop,0,Windows,13,13,0,cpc,7
9.98791E+16,Organic Search,0,16,4,Safari,mobile,1,iOS,14.5,13,0.25,organic,0
1.00291E+17,Referral,1,12,1,Chrome,desktop,0,Macintosh,25,21,0,referral,7
1.01247E+17,Referral,0,18,22,Chrome,desktop,0,Macintosh,13.5,9.5,0.227272727,referral,2
1.01514E+17,Organic Search,0,19,1,Internet Explorer,desktop,0,Windows,104,76,0,organic,3
1.02127E+17,Referral,0.5,9,2,Chrome,desktop,0,Linux,21,18,0,referral,7
1.02527E+17,Referral,0,13.5,4,Chrome,desktop,0,Macintosh,19.5,14.5,0,referral,8
1.02929E+17,Direct,0,16,9,Chrome,desktop,0,Macintosh,5,4,0.111111111,(none),6
1.02968E+17,Referral,0,5,1,Chrome,desktop,0,Windows,62,43,0,referral,1
1.03235E+17,Organic Search,0,4,1,Chrome,desktop,0,Windows,32,26,0,organic,1
1.03489E+17,Direct,0.5,17,2,Chrome,desktop,0,Macintosh,15,14,0,(none),7
1.04208E+17,Referral,0,20,1,Chrome,desktop,0,Macintosh,46,40,0,referral,3
1.05953E+17,Direct,0.166666667,4.5,6,Chrome,desktop,0,Macintosh,6,4.5,0.166666667,(none),6
1.06738E+17,Referral,0,21,1,Chrome,desktop,0,Chrome OS,23,21,0,referral,8
1.07029E+17,Direct,0,17,1,Firefox,desktop,0,Windows,51,39,0,(none),3
1.09279E+17,Display,0,17,2,Chrome,desktop,0,Macintosh,20,17,0,cpm,8
1.09375E+17,Paid Search,0.333333333,15,3,Chrome,desktop,0,Chrome OS,9,9,0,cpc,5
1.10238E+17,Direct,0,16.5,2,Chrome,desktop,0,Macintosh,47,38.5,0,(none),3
1.10888E+17,Organic Search,1,10.5,2,Safari,mobile,1,iOS,14,11,0,organic,4
1.11085E+17,Organic Search,0,17,1,Chrome,desktop,0,Chrome OS,54,41,0,organic,3
1.11262E+17,Referral,1,3.5,2,Chrome,desktop,0,Macintosh,42,39,0,referral,7
1.11625E+17,Organic Search,0.181818182,16,11,Chrome,desktop,0,Chrome OS,5,5,0.090909091,organic,6
1.12305E+17,Referral,0.2,17,5,Chrome,desktop,0,Macintosh,12,10,0,referral,5
1.12713E+17,Referral,0,14.5,2,Chrome,desktop,0,Chrome OS,13,9.5,0.5,referral,2
1.13842E+17,Referral,0,18.5,6,Chrome,desktop,0,Macintosh,18,13.5,0,referral,5
1.14216E+17,Direct,0,6.5,2,Chrome,mobile,1,Android,15.5,14.5,0.5,(none),0
1.14234E+17,Referral,0,19,2,Chrome,desktop,0,Windows,46.5,35.5,0,referral,3
1.14292E+17,Referral,0,22.5,2,Chrome,desktop,0,Windows,25,19,0,referral,8
1.14308E+17,Direct,1,14,2,Safari (in-app),mobile,1,iOS,6.5,6.5,0,(none),4
1.14366E+17,Referral,0,18,2,Chrome,desktop,0,Macintosh,22.5,18.5,0,referral,8
1.14894E+17,Organic Search,0.666666667,11,9,Safari,tablet,1,iOS,3,3,0.111111111,organic,0
1.15494E+17,Referral,0,16,5,Chrome,desktop,0,Macintosh,15,15,0.2,referral,2
1.1594E+17,Referral,0.333333333,18,3,Chrome,desktop,0,Macintosh,4,4,0,referral,5
1.16148E+17,Organic Search,1,1.5,2,Chrome,desktop,0,Macintosh,26,19.5,0,organic,7
1.16189E+17,Referral,0,19,2,Chrome,desktop,0,Macintosh,43,30.5,0,referral,3
1.16431E+17,Organic Search,1,20,1,Chrome,desktop,0,Macintosh,30,25,0,organic,7
1.17007E+17,Organic Search,1,6,1,Chrome,mobile,1,iOS,32,27,0,organic,4
1.17526E+17,Paid Search,0,20,1,Chrome,mobile,1,Android,28,24,0,cpc,4
1.1814E+17,Referral,0,18.5,6,Chrome,desktop,0,Linux,5,3.5,0.333333333,referral,6
1.1987E+17,Direct,0,4,9,Chrome,desktop,0,Chrome OS,64,46,0,(none),1
1.20266E+17,Organic Search,0,22,5,Chrome,desktop,0,Windows,8,6,0.4,organic,6
1.20816E+17,Referral,0,21,1,Chrome,desktop,0,Macintosh,24,22,0,referral,8
1.20881E+17,Referral,0,8,2,Chrome,desktop,0,Macintosh,7.5,6,0.5,referral,2
1.20951E+17,Referral,0.333333333,18,6,Chrome,desktop,0,Macintosh,22,16,0,referral,7
1.21856E+17,Organic Search,0.333333333,15,3,Chrome,desktop,0,Windows,12,10,0,organic,7
1.23062E+17,Direct,0,18,1,Chrome,desktop,0,Macintosh,17,16,0,(none),8
1.23243E+17,Direct,0,2.5,2,Chrome,desktop,0,Macintosh,59,42.5,0,(none),1
1.23515E+17,Referral,0,14,1,Chrome,desktop,0,Macintosh,20,16,0,referral,8
1.23644E+17,Organic Search,0,16,3,Chrome,mobile,1,Android,6,5,0.333333333,organic,0
1.23916E+17,Paid Search,0,4,1,Chrome,desktop,0,Chrome OS,113,84,0,cpc,1
1.2485E+17,Organic Search,0,16,9,Chrome,desktop,0,Macintosh,3,3,0.444444444,organic,6
1.26079E+17,Referral,0,19,2,Chrome,desktop,0,Chrome OS,30,24,0,referral,8
1.26511E+17,Organic Search,0,2.5,2,Firefox,desktop,0,Windows,23.5,18.5,0.5,organic,2
1.26587E+17,Organic Search,0,22.5,2,Chrome,desktop,0,Windows,29.5,19.5,0,organic,8
1.26612E+17,Direct,0,18,6,Chrome,desktop,0,Chrome OS,6,6,0.333333333,(none),6
1.2702E+17,Referral,0,15,3,Chrome,desktop,0,Linux,33,21,0,referral,8
1.2725E+17,Paid Search,1,6,3,Chrome,desktop,0,Macintosh,43,27,0,cpc,7
1.27755E+17,Direct,0,23,1,Chrome,desktop,0,Macintosh,15,14,0,(none),8
1.28432E+17,Referral,0,16,1,Chrome,desktop,0,Chrome OS,15,12,0,referral,8
1.2883E+17,Display,0,18.5,4,Chrome,desktop,0,Linux,21,17,0,cpm,8
1.29249E+17,Referral,0,1,3,Chrome,desktop,0,Macintosh,11,7,0,referral,5
1.29621E+17,Referral,0,4,1,Chrome,desktop,0,Macintosh,18,16,0,referral,1
1.31876E+17,Direct,0.142857143,17,7,Chrome,desktop,0,Chrome OS,1,1,0.857142857,(none),6
1.32607E+17,Referral,0,11,1,Chrome,desktop,0,Chrome OS,37,33,0,referral,3
1.33154E+17,Referral,0,3,1,Chrome,desktop,0,Macintosh,27,20,0,referral,1
1.34088E+17,Referral,0.125,15,8,Chrome,desktop,0,Macintosh,4,4,0,referral,5
1.34544E+17,Organic Search,0,17,28,Chrome,desktop,0,Macintosh,5,5,0.214285714,organic,6
1.34707E+17,Organic Search,0,19.5,2,Chrome,desktop,0,Windows,22,17.5,0,organic,8
1.34818E+17,Referral,0.2,21,5,Chrome,desktop,0,Macintosh,4,4,0.2,referral,6
1.35432E+17,Social,0,12,3,Chrome,desktop,0,Macintosh,1,1,0.666666667,referral,6
1.35731E+17,Referral,0,22,5,Chrome,desktop,0,Macintosh,17,11,0,referral,8
1.36877E+17,Organic Search,0,14,4,Chrome,mobile,1,iOS,8.5,7,0,organic,4
1.38119E+17,Organic Search,0.666666667,20,6,Safari,desktop,0,Macintosh,5,4,0.333333333,organic,6
1.38352E+17,Referral,0,18,1,Chrome,desktop,0,Macintosh,40,36,0,referral,3
1.38687E+17,Paid Search,0,20,1,Chrome,desktop,0,Chrome OS,30,22,0,cpc,3
1.39256E+17,Organic Search,0,22,2,Chrome,desktop,0,Macintosh,22,15,0,organic,8
1.39472E+17,Organic Search,1,11,2,Chrome,desktop,0,Macintosh,39.5,29,0,organic,7
1.39839E+17,Referral,0,16.5,6,Chrome,desktop,0,Macintosh,17.5,12.5,0,referral,5
1.40251E+17,Organic Search,0,10.5,2,Safari,mobile,1,iOS,10.5,9,0.5,organic,0
1.40406E+17,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,15.5,11.5,0,referral,8
1.41333E+17,Referral,0,20,1,Chrome,desktop,0,Macintosh,19,17,0,referral,8
1.42116E+17,Direct,0,0,1,Chrome,desktop,0,Windows,29,24,0,(none),1
1.43783E+17,Referral,0.666666667,17,3,Chrome,desktop,0,Chrome OS,21,17,0,referral,7
1.43946E+17,Direct,0,17,1,Chrome,desktop,0,Macintosh,54,46,0,(none),3
1.44848E+17,Referral,0.5,21,2,Chrome,desktop,0,Macintosh,13,11,0,referral,7
1.45863E+17,Direct,0,15,1,Chrome,desktop,0,Windows,33,29,0,(none),3
1.46231E+17,Paid Search,0,12,1,Chrome,desktop,0,Windows,20,18,0,cpc,1
1.46783E+17,Organic Search,0,17.5,2,Chrome,desktop,0,Windows,28.5,23.5,0,organic,8
1.46792E+17,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,36,29,0,organic,1
1.47271E+17,Organic Search,0,0,3,Safari,mobile,1,iOS,3,3,0.333333333,organic,0
1.47602E+17,Direct,0.333333333,18,3,Chrome,desktop,0,Macintosh,22,19,0,(none),7
1.47828E+17,Organic Search,0.272727273,17,11,Chrome,desktop,0,Macintosh,10,10,0.090909091,organic,2
1.48135E+17,Organic Search,0,11.5,2,Chrome,desktop,0,Linux,59,40.5,0,organic,1
1.48721E+17,Referral,0,1,1,Chrome,desktop,0,Linux,26,23,0,referral,1
1.48866E+17,Organic Search,0,13,1,Chrome,desktop,0,Macintosh,28,25,0,organic,1
1.48919E+17,Direct,1,20,1,Chrome,desktop,0,Macintosh,14,14,0,(none),7
1.50031E+17,Referral,0,15,1,Chrome,desktop,0,Macintosh,35,30,0,referral,3
1.50039E+17,Referral,0,18.5,4,Chrome,desktop,0,Macintosh,10,7.5,0,referral,5
1.51961E+17,Organic Search,0,15,1,Internet Explorer,desktop,0,Windows,12,9,0,organic,8
1.52779E+17,Organic Search,0,5,1,Chrome,desktop,0,Windows,24,17,0,organic,1
1.53203E+17,Referral,0.75,18.5,4,Chrome,desktop,0,Macintosh,10,7,0.25,referral,2
1.54105E+17,Organic Search,0.222222222,16,9,Chrome,desktop,0,Windows,12,10,0.111111111,organic,2
1.54217E+17,Organic Search,0.5,12.5,2,Chrome,desktop,0,Macintosh,44,31,0.5,organic,7
1.55361E+17,Direct,0,15,7,Internet Explorer,desktop,0,Windows,7,7,0,(none),5
1.55712E+17,Organic Search,0,17.5,12,Chrome,desktop,0,Macintosh,5,5,0.25,organic,6
1.5589E+17,Referral,0,17.5,2,Chrome,desktop,0,Linux,26,21,0,referral,8
1.56016E+17,Referral,0,16,1,Chrome,desktop,0,Macintosh,14,12,0,referral,8
1.56141E+17,Organic Search,0,8.5,2,Chrome,desktop,0,Windows,15,12.5,0,organic,1
1.56905E+17,Direct,0.2,18,15,Chrome,desktop,0,Macintosh,14,10,0.2,(none),2
1.57019E+17,Direct,0.538461538,13,13,Chrome,mobile,1,Android,4,3,0.076923077,(none),0
1.5734E+17,Referral,0.428571429,16,7,Chrome,desktop,0,Macintosh,5,5,0.142857143,referral,6
1.57592E+17,Referral,0,15,1,Chrome,desktop,0,Macintosh,45,36,0,referral,3
1.5849E+17,Referral,0,18,5,Chrome,desktop,0,Macintosh,2,2,0.2,referral,6
1.58994E+17,Organic Search,0,16.5,2,Chrome,desktop,0,Macintosh,19,14,0.5,organic,2
1.59085E+17,Direct,0,17,2,Chrome,desktop,0,Linux,10.5,7.5,0.5,(none),2
1.59274E+17,Referral,0,18,7,Chrome,desktop,0,Macintosh,8,7,0,referral,5
1.6037E+17,Organic Search,0,22,5,Chrome,mobile,1,Android,13,12,0.2,organic,0
1.60507E+17,Organic Search,1,18,1,Safari,mobile,1,iOS,34,31,0,organic,4
1.60576E+17,Paid Search,0,23,2,Chrome,desktop,0,Macintosh,17.5,15.5,0,cpc,8
1.6101E+17,Organic Search,0.142857143,17,7,Chrome,desktop,0,Windows,2,2,0,organic,5
1.62341E+17,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,35,27,0,organic,3
1.63532E+17,Referral,0,3,7,Chrome,desktop,0,Chrome OS,6,5,0.142857143,referral,6
1.63791E+17,Organic Search,0,14,1,Chrome,desktop,0,Windows,29,23,0,organic,1
1.6391E+17,Organic Search,0,11.5,4,Safari,tablet,1,iOS,11,9.5,0.25,cpc,0
1.6434E+17,Referral,0.333333333,18,3,Chrome,desktop,0,Macintosh,22,16,0,referral,7
1.65105E+17,Referral,0,19,12,Chrome,desktop,0,Macintosh,3,3,0.166666667,referral,6
1.6511E+17,Organic Search,0,5,1,Chrome,desktop,0,Macintosh,31,25,0,organic,1
1.65268E+17,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,9.5,9.5,0,referral,8
1.6599E+17,Direct,0.25,13.5,8,Chrome,desktop,0,Chrome OS,18.5,14.5,0,(none),7
1.66184E+17,Organic Search,0,11,2,Amazon Silk,tablet,1,Android,24.5,22,0,organic,4
1.66887E+17,Direct,0,19,2,Opera,desktop,0,Windows,18,14,0,(none),8
1.67579E+17,Referral,0,15,1,Chrome,desktop,0,Chrome OS,36,31,0,referral,3
1.68621E+17,Organic Search,0,3.5,2,Safari,desktop,0,Macintosh,9.5,8.5,0,organic,1
1.69337E+17,Referral,0.333333333,14,3,Chrome,desktop,0,Macintosh,4,4,0,referral,5
1.69374E+17,Organic Search,0,12.5,2,Chrome,mobile,1,Android,7.5,6,0.5,organic,0
1.69855E+17,Referral,0,18,4,Chrome,desktop,0,Macintosh,13,9,0,referral,5
1.70075E+17,Referral,0,19,3,Chrome,desktop,0,Macintosh,7,5,0,referral,5
1.70103E+17,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,38,24,0,referral,3
1.70546E+17,Referral,0.5,15,2,Chrome,desktop,0,Macintosh,40.5,30,0,referral,7
1.70784E+17,Organic Search,0,3,1,Chrome,desktop,0,Windows,39,31,0,organic,1
1.70829E+17,Referral,0,19,4,Chrome,desktop,0,Chrome OS,7,6,0,referral,5
1.70941E+17,Paid Search,0.5,21.5,2,Chrome,desktop,0,Macintosh,15,11,0,cpc,7
1.71496E+17,Referral,1,19,1,Chrome,desktop,0,Macintosh,55,44,0,referral,7
1.72081E+17,Referral,0,13,2,Chrome,desktop,0,Macintosh,14,10,0,referral,8
1.73034E+17,Organic Search,0.333333333,23,3,Chrome,desktop,0,Windows,21,17,0,organic,7
1.73143E+17,Referral,1,4,1,Chrome,desktop,0,Macintosh,61,44,0,referral,7
1.73864E+17,Display,0.052631579,17,19,Chrome,desktop,0,Chrome OS,9,6,0.157894737,cpm,6
1.7459E+17,Referral,0,17,3,Chrome,desktop,0,Macintosh,38,29,0,referral,3
1.75319E+17,Referral,0,20,7,Chrome,desktop,0,Macintosh,11,11,0.142857143,referral,2
1.75507E+17,Organic Search,1,20,2,Chrome,desktop,0,Windows,34,28.5,0,organic,7
1.75518E+17,Organic Search,0.333333333,15,3,Safari,mobile,1,iOS,23,18,0,organic,4
1.75698E+17,Direct,0,22,1,Safari (in-app),mobile,1,iOS,15,13,0,(none),4
1.75785E+17,Direct,0,0,2,Chrome,desktop,0,Macintosh,22,16.5,0,(none),1
1.76005E+17,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,33,26,0,organic,3
1.77276E+17,Organic Search,0.5,16.5,2,Chrome,mobile,1,Android,28.5,26.5,0,organic,4
1.77469E+17,Referral,0,18,3,Chrome,desktop,0,Linux,3,3,0.333333333,referral,6
1.77475E+17,Referral,0,23,1,Chrome,desktop,0,Linux,32,23,0,referral,3
1.77654E+17,Organic Search,0,1,1,Safari,desktop,0,Macintosh,59,49,0,organic,1
1.78223E+17,Organic Search,0,2,1,Chrome,mobile,1,Android,65,54,0,organic,4
1.78425E+17,Direct,0,20,1,Chrome,desktop,0,Windows,28,25,0,(none),3
1.79181E+17,Direct,0,21,5,Chrome,desktop,0,Windows,14,12,0,(none),5
1.79692E+17,Organic Search,0,14.5,2,Chrome,desktop,0,Windows,20,16.5,0,organic,8
1.80143E+17,Direct,0,17.5,2,Chrome,desktop,0,Macintosh,25.5,22,0,(none),8
1.80652E+17,Organic Search,0,9,1,Safari,mobile,1,iOS,51,39,0,organic,4
1.80839E+17,Referral,0,21,1,Chrome,desktop,0,Macintosh,48,32,0,referral,3
1.80934E+17,Organic Search,1,1.5,2,Chrome,desktop,0,Macintosh,24,17.5,0,organic,7
1.81376E+17,Referral,0,15.5,2,Chrome,desktop,0,Macintosh,8.5,7.5,0,referral,5
1.82665E+17,Referral,0,21,7,Chrome,desktop,0,Macintosh,15,14,0,referral,5
1.83218E+17,Display,0,20,5,Chrome,desktop,0,Macintosh,8,6,0,cpm,5
1.83237E+17,Organic Search,0,11,1,Safari,desktop,0,Macintosh,17,17,0,organic,1
1.84058E+17,Referral,0,18.5,6,Chrome,desktop,0,Macintosh,28,21.5,0,referral,8
1.85157E+17,Referral,0,18,3,Chrome,desktop,0,Macintosh,14,12,0,referral,8
1.85468E+17,Referral,0,19,6,Chrome,desktop,0,Windows,8.5,7.5,0,referral,5
1.86231E+17,Referral,0,17,3,Chrome,desktop,0,Macintosh,4,4,0.333333333,referral,6
1.87116E+17,Referral,0.2,16,5,Chrome,desktop,0,Macintosh,3,2,0.4,referral,6
1.87866E+17,Paid Search,1,4,2,Safari,mobile,1,iOS,13,11.5,0.5,cpc,0
1.88248E+17,Organic Search,0,19.5,2,Safari,desktop,0,Macintosh,16,14,0,organic,8
1.88308E+17,Referral,0.142857143,5,7,Chrome,desktop,0,Macintosh,21,16,0.142857143,referral,2
1.88481E+17,Referral,0,13,9,Chrome,desktop,0,Macintosh,4,4,0,referral,5
1.90493E+17,Organic Search,0.142857143,16,7,Chrome,desktop,0,Macintosh,3,3,0,organic,5
1.90643E+17,Referral,0,19,8,Chrome,desktop,0,Macintosh,10.5,8.5,0,referral,5
1.91181E+17,Referral,0,16,3,Chrome,desktop,0,Macintosh,17,14,0,referral,8
1.91382E+17,Organic Search,0,21,1,Chrome,desktop,0,Windows,18,18,0,organic,8
1.91473E+17,Organic Search,0,11.5,2,Chrome,desktop,0,Macintosh,19,15.5,0,organic,1
1.91634E+17,Referral,0,17,3,Chrome,desktop,0,Macintosh,4,3,0,referral,5
1.91995E+17,Referral,0,21.5,2,Chrome,desktop,0,Macintosh,51,38.5,0,referral,3
1.92269E+17,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,9.5,9,0,(none),8
1.92711E+17,Organic Search,0,23,1,Chrome,desktop,0,Windows,16,14,0,organic,8
1.92848E+17,Organic Search,0.333333333,15,6,Chrome,desktop,0,Chrome OS,24,19,0,organic,7
1.93042E+17,Direct,0,16,3,Chrome,desktop,0,Linux,12,12,0,(none),8
1.93362E+17,Direct,1,14,1,Chrome,desktop,0,Windows,9,9,0,(none),7
1.9473E+17,Direct,0,18,1,Firefox,desktop,0,Windows,14,13,0,(none),8
1.95229E+17,Organic Search,0,20,1,Chrome,desktop,0,Macintosh,16,14,0,organic,8
1.95435E+17,Organic Search,0,14,1,Chrome,desktop,0,Macintosh,33,30,0,organic,3
1.96352E+17,Referral,0,17,1,Chrome,desktop,0,Windows,13,11,0,referral,8
1.96856E+17,Referral,0,13.5,4,Chrome,desktop,0,Macintosh,7,5.5,0.25,referral,6
1.96884E+17,Referral,0,16,1,Chrome,desktop,0,Macintosh,21,21,0,referral,8
1.97277E+17,Paid Search,0,18,5,Chrome,desktop,0,Chrome OS,27,20,0,cpc,8
1.9764E+17,Paid Search,0,1,2,Chrome,desktop,0,Macintosh,11.5,10,0,cpc,1
1.9805E+17,Organic Search,0,13,1,Chrome,desktop,0,Macintosh,15,15,0,organic,1
1.98403E+17,Referral,0,22,3,Chrome,desktop,0,Macintosh,15,13,0,referral,8
1.99008E+17,Organic Search,0.5,13.5,4,Chrome,mobile,1,Android,5.5,5.5,0.25,organic,0
1.99098E+17,Direct,0,1,1,Chrome,desktop,0,Macintosh,106,81,0,(none),1
1.99118E+17,Referral,0,13,2,Chrome,desktop,0,Macintosh,35.5,16.5,0,referral,8
1.99391E+17,Referral,0,16,8,Chrome,desktop,0,Macintosh,8,6,0,referral,5
1.99756E+17,Direct,0,18,9,Chrome,desktop,0,Chrome OS,2,2,0,(none),5
1.99826E+17,Referral,0,16,2,Chrome,desktop,0,Windows,14.5,10.5,0,referral,8
2.00289E+17,Direct,1,23,1,Chrome,desktop,0,Macintosh,41,30,0,(none),7
2.0051E+17,Referral,1,15.5,2,Chrome,desktop,0,Macintosh,33.5,23.5,0,referral,7
2.00523E+17,Referral,0.4,3,5,Chrome,desktop,0,Macintosh,20,15,0.2,referral,2
2.00858E+17,Referral,0,1,3,Chrome,desktop,0,Macintosh,14,14,0,referral,1
2.01226E+17,Direct,0,18,1,Chrome,desktop,0,Chrome OS,38,30,0,(none),3
2.02488E+17,Referral,0,23,3,Chrome,desktop,0,Macintosh,7,7,0.333333333,referral,2
2.03504E+17,Organic Search,0,5,1,Chrome,desktop,0,Macintosh,47,38,0,organic,1
2.04082E+17,Direct,1,17,1,Chrome,desktop,0,Macintosh,27,22,0,(none),7
2.04361E+17,Referral,0.2,18,5,Chrome,desktop,0,Macintosh,5,5,0,referral,5
2.05724E+17,Organic Search,0,19.5,4,Chrome,desktop,0,Macintosh,10.5,8.5,0,organic,5
2.05819E+17,Organic Search,0.111111111,17,9,Chrome,desktop,0,Windows,8,6,0.111111111,organic,6
2.05892E+17,Referral,0,19,3,Chrome,desktop,0,Chrome OS,2,2,0.333333333,referral,6
2.07759E+17,Direct,1,9,2,Chrome,desktop,0,Macintosh,26.5,20.5,0.5,(none),7
2.08951E+17,Referral,0.166666667,14.5,6,Chrome,desktop,0,Macintosh,8.5,8.5,0,referral,5
2.09588E+17,Referral,0,12.5,2,Chrome,desktop,0,Windows,30,21,0,referral,8
2.09859E+17,Organic Search,1,17,1,Safari,mobile,1,iOS,23,21,0,organic,4
2.10005E+17,Direct,0,18,1,Chrome,desktop,0,Chrome OS,16,16,0,(none),8
2.10797E+17,Referral,0,20,2,Chrome,desktop,0,Macintosh,16,15,0,referral,8
2.11028E+17,Direct,0,17,1,Chrome,desktop,0,Macintosh,13,12,0,(none),8
2.11476E+17,Organic Search,0.333333333,3,3,Safari,desktop,0,Macintosh,47,37,0,organic,7
2.11945E+17,Referral,1,4,3,Chrome,desktop,0,Macintosh,34,22,0.333333333,referral,2
2.11987E+17,Display,0,21,2,Chrome,desktop,0,Macintosh,36.5,16.5,0,cpm,8
2.12378E+17,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,28,21.5,0,referral,8
2.1288E+17,Referral,0,17.5,8,Chrome,desktop,0,Macintosh,12,6.5,0.125,referral,2
2.13004E+17,Referral,0,3.5,4,Chrome,desktop,0,Macintosh,6.5,4.5,0,referral,5
2.13072E+17,Direct,0,19,1,Chrome,desktop,0,Macintosh,6,6,0,(none),8
2.13224E+17,Organic Search,0,19,2,Safari,mobile,1,iOS,16.5,13,0.5,cpc,0
2.13278E+17,Referral,0.1,19.5,10,Chrome,desktop,0,Macintosh,8.5,8.5,0.1,referral,6
2.13313E+17,Referral,0,22,3,Chrome,desktop,0,Macintosh,8,7,0,referral,5
2.13465E+17,Direct,0,16,10,Chrome,desktop,0,Chrome OS,24,17,0,(none),5
2.13949E+17,Referral,0,13,1,Chrome,desktop,0,Macintosh,42,31,0,referral,3
2.14416E+17,Referral,0,17,6,Chrome,desktop,0,Macintosh,12,8.5,0.333333333,referral,2
2.14777E+17,Referral,0,18.5,8,Chrome,desktop,0,Macintosh,12,10,0,referral,5
2.15128E+17,Organic Search,0.5,8.5,2,Chrome,tablet,1,iOS,27,19,0.5,organic,0
2.15419E+17,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,29.5,22,0,referral,8
2.16182E+17,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,328,224,0,organic,3
2.16379E+17,Display,0,16,6,Chrome,desktop,0,Macintosh,7,5.5,0.166666667,cpm,6
2.17144E+17,Display,0,23,1,Chrome,desktop,0,Macintosh,21,18,0,cpm,8
2.17188E+17,Direct,0,7.5,2,Chrome,desktop,0,Macintosh,20,18,0,(none),1
2.1755E+17,Organic Search,0.25,6,4,Chrome,mobile,1,Android,15.5,11,0,organic,4
2.17565E+17,Organic Search,0.375,19.5,8,Chrome,desktop,0,Windows,3,3,0,organic,5
2.17682E+17,Organic Search,0,14.5,4,Chrome,desktop,0,Macintosh,9.5,8,0,organic,5
2.18722E+17,Referral,0,17,5,Chrome,desktop,0,Linux,26,17,0,referral,8
2.19878E+17,Direct,0,14,3,Chrome,desktop,0,Macintosh,26,21,0,(none),8
2.20007E+17,Referral,0,13,1,Chrome,desktop,0,Macintosh,29,24,0,referral,3
2.20293E+17,Paid Search,0,9,2,Chrome,desktop,0,Macintosh,31,24,0,cpc,1
2.20696E+17,Referral,0.25,17,16,Chrome,desktop,0,Macintosh,6,5,0.25,referral,6
2.20917E+17,Direct,0,18,4,Chrome,desktop,0,Chrome OS,10,8,0,(none),5
2.20951E+17,Direct,0,16,1,Chrome,desktop,0,Windows,60,35,0,(none),3
2.23326E+17,Referral,0,16,4,Chrome,desktop,0,Windows,6.5,6.5,0,referral,5
2.23684E+17,Paid Search,0,19,8,Chrome,desktop,0,Macintosh,7,5,0.125,cpc,6
